image,label
gs://coralmorph_fish_1/images/Halichoeres313.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres314.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres315.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres316.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres317.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres318.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres319.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres320.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres321.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres323.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres324.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres325.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres326.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres327.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres328.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres329.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres330.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres331.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres334.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres335.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres336.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres337.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres338.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres339.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres340.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres341.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres342.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres343.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres344.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres345.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres346.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres347.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres348.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres349.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres351.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres352.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres353.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres354.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres355.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres356.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres357.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres358.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres359.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres360.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres362.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres363.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres364.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres366.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres367.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres368.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres369.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres370.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres371.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres372.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres373.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres374.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres375.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres376.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres377.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres378.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres379.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres380.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres381.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres382.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres383.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres384.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres385.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres386.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres387.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres388.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres390.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres391.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres392.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres393.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres394.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres395.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres396.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres398.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres400.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres401.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres402.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres403.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres404.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres405.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres406.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres408.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres409.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres410.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres411.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres412.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres413.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres414.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres415.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres416.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres417.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres419.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres420.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres421.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres422.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres423.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres424.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres426.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres427.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres428.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres429.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres430.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres431.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres432.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres433.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres434.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres435.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres436.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres437.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres438.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres439.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres440.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres441.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres442.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres443.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres444.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres445.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres446.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres447.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres448.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres449.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres450.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres451.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres452.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres453.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres454.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres455.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres456.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres457.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres458.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres459.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres460.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres461.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres462.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres463.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres464.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres465.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres466.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres467.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres468.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres469.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres470.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres471.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres472.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres473.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres475.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres476.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres477.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres478.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres479.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres480.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres481.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres482.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres483.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres484.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres485.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres486.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres487.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres488.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres490.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres491.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres492.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres493.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres494.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Halichoeres495.jpeg,Halichoeres
gs://coralmorph_fish_1/images/Kyphosus001.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus003.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus005.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus006.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus008.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus009.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus010.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus011.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus012.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus013.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus014.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus015.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus016.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus017.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus019.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus020.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus021.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus022.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus023.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus024.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus026.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus028.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus029.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus030.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus031.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus033.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus034.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus036.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus037.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus038.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus040.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus041.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus042.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus043.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus044.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus045.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus046.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus047.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus048.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus049.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus051.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus054.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus055.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus056.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus057.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus058.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus059.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus060.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus061.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus062.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus063.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus064.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus065.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus066.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus068.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus070.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus071.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus072.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus073.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus074.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus075.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus076.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus077.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus078.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus079.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus080.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus081.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus082.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus083.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus084.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus085.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus087.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus088.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus089.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus090.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus091.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus092.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus093.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus094.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus095.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus096.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus097.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus102.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus104.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus105.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus106.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus108.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus110.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus111.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus112.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus113.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus114.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus115.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus116.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus117.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus118.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus119.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus120.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus121.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus123.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus124.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus125.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus126.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus127.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus128.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus129.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus130.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus131.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus132.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus133.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus134.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus135.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus136.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus137.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus138.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus139.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus141.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus142.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus143.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus145.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus146.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus147.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus149.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus151.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus157.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus158.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus159.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus160.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus161.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus162.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus163.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus164.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus165.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus167.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus168.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus170.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus171.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus172.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus173.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus176.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus177.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus178.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus179.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus180.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus181.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus182.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus183.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus184.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus185.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus186.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus188.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus189.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus191.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus192.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus194.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus195.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus196.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus198.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus201.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus203.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus204.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus205.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus207.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus208.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus209.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus210.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus211.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus212.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus213.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus214.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus215.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus217.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus218.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus219.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus220.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus221.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus222.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus224.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus225.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus226.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus228.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus229.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus230.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus232.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus234.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus237.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus239.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus243.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus244.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus246.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus247.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus250.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus251.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus252.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus255.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus256.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus258.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus259.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus264.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus265.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus266.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus267.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus268.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus269.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus270.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus271.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus272.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus273.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus274.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus275.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus276.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus277.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus278.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus280.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus282.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus283.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus291.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus292.jpeg,Kyphosus
gs://coralmorph_fish_1/images/Kyphosus293.jpeg,Kyphosus
